Date,Name,Description,Planned Duration,Intensity,Notes
2026-09-07,CAP - VMA (500m x 9),VMA 500m x 9 @ 16.9 km/h (effort 01:46 / recup 125.0m x 00:50) - 15min d'intensité,22 min,Hard,
2026-09-07,Vélo - Endurance Z2,Endurance Z2 (132 min),132 min,Easy,
2026-09-08,Natation - Technique + Seuil,"Technique + seuil Z4 (187 min, 3km)",187 min,Moderate,
2026-09-09,CAP - Footing de récupération Z1,Footing de récupération Z1 (86 min),86 min,Recovery,
2026-09-09,Renforcement - Renforcement excentrique,Renforcement excentrique (30 min),30 min,Easy,
2026-09-10,Vélo - Endurance Z2,Endurance Z2 (132 min),132 min,Easy,
2026-09-10,Natation - Récupération active,Récupération active (250 min),250 min,Recovery,
2026-09-11,CAP - Footing de récupération Z1,Footing de récupération Z1 (86 min),86 min,Recovery,
2026-09-12,CAP - Sortie longue Z2,Sortie longue Z2 (185 min),185 min,Easy,
2026-09-12,Natation - Récupération active,Récupération active (250 min),250 min,Recovery,
2026-09-14,CAP - VC (700m x 6),VC 700m x 6 @ 15.8 km/h (effort 02:39 / recup 175.0m x 01:23) - 15min d'intensité,42 min,Moderate,
2026-09-14,Vélo - Endurance Z2,Endurance Z2 (259 min),259 min,Easy,
2026-09-15,Natation - Technique + Seuil,"Technique + seuil Z4 (498 min, 3km)",498 min,Moderate,
2026-09-16,CAP - Footing de récupération Z1,Footing de récupération Z1 (181 min),181 min,Recovery,
2026-09-16,Renforcement - Renforcement excentrique,Renforcement excentrique (30 min),30 min,Easy,
2026-09-17,Vélo - Endurance Z2,Endurance Z2 (259 min),259 min,Easy,
2026-09-17,Natation - Récupération active,Récupération active (362 min),362 min,Recovery,
2026-09-18,CAP - Footing de récupération Z1,Footing de récupération Z1 (181 min),181 min,Recovery,
2026-09-19,CAP - Sortie longue Z2,Sortie longue Z2 (388 min),388 min,Easy,
2026-09-19,Natation - Récupération active,Récupération active (362 min),362 min,Recovery,
2026-09-21,CAP - VMA (700m x 6),VMA 700m x 6 @ 16.6 km/h (effort 02:32 / recup 175.0m x 01:10) - 15min d'intensité,44 min,Hard,
2026-09-21,Vélo - Endurance Z2,Endurance Z2 (372 min),372 min,Easy,
2026-09-22,Natation - Technique + Seuil,"Technique + seuil Z4 (652 min, 3km)",652 min,Moderate,
2026-09-23,CAP - Footing de récupération Z1,Footing de récupération Z1 (261 min),261 min,Recovery,
2026-09-23,Renforcement - Pliométrie,Pliométrie (30 min),30 min,Easy,
2026-09-24,Vélo - Endurance Z2,Endurance Z2 (372 min),372 min,Easy,
2026-09-24,Natation - Récupération active,Récupération active (435 min),435 min,Recovery,
2026-09-25,CAP - Footing de récupération Z1,Footing de récupération Z1 (261 min),261 min,Recovery,
2026-09-26,CAP - Sortie longue Z2,Sortie longue Z2 (559 min),559 min,Easy,
2026-09-26,Natation - Récupération active,Récupération active (435 min),435 min,Recovery,
2026-09-28,CAP - VC (1000m x 4),VC 1000m x 4 @ 14.9 km/h (effort 04:00 / recup 250.0m x 01:59) - 16min d'intensité,42 min,Moderate,
2026-09-28,Vélo - Endurance Z2,Endurance Z2 (259 min),259 min,Easy,
2026-09-29,Natation - Technique + Seuil,"Technique + seuil Z4 (498 min, 3km)",498 min,Moderate,
2026-09-30,CAP - Footing de récupération Z1,Footing de récupération Z1 (181 min),181 min,Recovery,
2026-09-30,Renforcement - Renforcement spécifique,Renforcement spécifique (30 min),30 min,Easy,
2026-10-01,Vélo - Endurance Z2,Endurance Z2 (259 min),259 min,Easy,
2026-10-01,Natation - Récupération active,Récupération active (362 min),362 min,Recovery,
2026-10-02,CAP - Footing de récupération Z1,Footing de récupération Z1 (181 min),181 min,Recovery,
2026-10-03,CAP - Sortie longue Z2,Sortie longue Z2 (388 min),388 min,Easy,
2026-10-03,Natation - Récupération active,Récupération active (362 min),362 min,Recovery,
2026-10-05,CAP - VMA (900m x 5),VMA 900m x 5 @ 16.2 km/h (effort 03:20 / recup 225.0m x 01:31) - 16min d'intensité,23 min,Hard,
2026-10-05,Vélo - Endurance Z2,Endurance Z2 (120 min),120 min,Easy,
2026-10-06,Natation - Technique + Seuil,"Technique + seuil Z4 (169 min, 3km)",169 min,Moderate,
2026-10-07,CAP - Footing de récupération Z1,Footing de récupération Z1 (70 min),70 min,Recovery,
2026-10-07,Renforcement - Pliométrie,Pliométrie (30 min),30 min,Easy,
2026-10-08,Vélo - Endurance Z2,Endurance Z2 (120 min),120 min,Easy,
2026-10-08,Natation - Récupération active,Récupération active (226 min),226 min,Recovery,
2026-10-09,CAP - Footing de récupération Z1,Footing de récupération Z1 (70 min),70 min,Recovery,
2026-10-10,CAP - Sortie longue Z2,Sortie longue Z2 (151 min),151 min,Easy,
2026-10-10,Natation - Récupération active,Récupération active (226 min),226 min,Recovery,
2026-10-12,CAP - VC (2000m x 3),VC 2000m x 3 @ 14.4 km/h (effort 08:21 / recup 500.0m x 03:58) - 25min d'intensité,57 min,Moderate,
2026-10-12,Vélo - Endurance Z2,Endurance Z2 (213 min),213 min,Easy,
2026-10-13,Natation - Technique + Seuil,"Technique + seuil Z4 (453 min, 3km)",453 min,Moderate,
2026-10-14,CAP - Footing de récupération Z1,Footing de récupération Z1 (149 min),149 min,Recovery,
2026-10-14,Renforcement - Renforcement spécifique,Renforcement spécifique (30 min),30 min,Easy,
2026-10-15,Vélo - Endurance Z2,Endurance Z2 (213 min),213 min,Easy,
2026-10-15,Natation - Récupération active,Récupération active (329 min),329 min,Recovery,
2026-10-16,CAP - Footing de récupération Z1,Footing de récupération Z1 (149 min),149 min,Recovery,
2026-10-17,CAP - Sortie longue Z2,Sortie longue Z2 (320 min),320 min,Easy,
2026-10-17,Natation - Récupération active,Récupération active (329 min),329 min,Recovery,
2026-10-19,CAP - VMA (2000m x 3),VMA 2000m x 3 @ 15.5 km/h (effort 07:44 / recup 500.0m x 03:22) - 23min d'intensité,48 min,Hard,
2026-10-19,Vélo - Endurance Z2,Endurance Z2 (198 min),198 min,Easy,
2026-10-20,Natation - Technique + Seuil,"Technique + seuil Z4 (396 min, 3km)",396 min,Moderate,
2026-10-21,CAP - Footing de récupération Z1,Footing de récupération Z1 (138 min),138 min,Recovery,
2026-10-21,Renforcement - Gainage,Gainage (30 min),30 min,Easy,
2026-10-22,Vélo - Endurance Z2,Endurance Z2 (198 min),198 min,Easy,
2026-10-22,Natation - Récupération active,Récupération active (316 min),316 min,Recovery,
2026-10-23,CAP - Footing de récupération Z1,Footing de récupération Z1 (138 min),138 min,Recovery,
2026-10-24,CAP - Sortie longue Z2,Sortie longue Z2 (297 min),297 min,Easy,
2026-10-24,Natation - Récupération active,Récupération active (316 min),316 min,Recovery,
2026-10-26,CAP - Footing de récupération Z1,Footing de récupération Z1 (76 min),76 min,Recovery,
2026-10-26,Vélo - Récupération active,Récupération active (104 min),104 min,Recovery,
2026-10-27,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
2026-10-28,CAP - Footing de récupération Z1,Footing de récupération Z1 (76 min),76 min,Recovery,
2026-10-29,Vélo - Récupération active,Récupération active (104 min),104 min,Recovery,
2026-10-29,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
2026-10-30,CAP - Footing de récupération Z1,Footing de récupération Z1 (76 min),76 min,Recovery,
2026-10-31,CAP - Footing de récupération Z1,Footing de récupération Z1 (76 min),76 min,Recovery,
2026-10-31,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
2026-11-02,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2026-11-02,Vélo - Récupération active,Récupération active (104 min),104 min,Recovery,
2026-11-03,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
2026-11-04,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2026-11-05,Vélo - Récupération active,Récupération active (104 min),104 min,Recovery,
2026-11-05,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
2026-11-06,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2026-11-07,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2026-11-07,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
2026-11-09,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2026-11-09,Vélo - Récupération active,Récupération active (104 min),104 min,Recovery,
2026-11-10,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
2026-11-11,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2026-11-12,Vélo - Récupération active,Récupération active (104 min),104 min,Recovery,
2026-11-12,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
2026-11-13,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2026-11-14,CAP - Footing de récupération Z1,Footing de récupération Z1 (52 min),52 min,Recovery,
2026-11-14,Natation - Récupération active,Récupération active (245 min),245 min,Recovery,
